id	vehicle_sn	color	begin_date	firmware_version	total_flight_count	total_flight_duration	home_lat	home_lon	start_lat	start_lon	end_lat	end_lon	cam_id	duration	ground_distance	mean_wind_speed	max_wind_speed	max_temperature	min_altitude	max_altitude	max_height	max_dist	working_area_radius	working_area_ceiling	begin_battery_voltage	end_battery_voltage	min_return_to_home_ratio	link_quality	landing_type	mission_area	mission_param	flight_param	photo_count	log_file	bbx_file	base_logFile	gps_info	correction_source	
{989ee8c3-5446-47e9-91fc-7f70d34cca09}	EB-03-14236	#0000ff	2019-08-08 10:06:04	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	25	70012.6	-0.7055187	36.2997339	-0.7055186	36.2997301	-0.7055795	36.2996816	30	1200.56	15535.3	4.38352653088423	7.83025455474854	66.9400024414062	1943.83349609375	2118.91015625	182.379028320312	905.958862304688	3500	220	12.4811	11.3598	10.1097612380981	0.996320132205669	2	-0.70879754,36.29501539;-0.70799132,36.29586821;-0.71321841,36.29967366;-0.71030385,36.30355104;-0.70361579,36.29885272;-0.70147049,36.29712324;-0.69591878,36.29309177;-0.69980560,36.28809141;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=1258051.8;centroidLat=-0.704458;centroidLon=36.295763):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	187	logs/2019-08-08 11h43.23/EB-03-14236_0031_em.bb3	EB-03-14236_0031.bb3		minSat=9;maxSat=11;db=41.9;	-1	
{0534c578-6ab4-4624-9136-f3d6a1835bdd}	EB-03-14236	#0000ff	2019-08-08 10:32:38	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	26	70164.5	-0.7055187	36.2997339	-0.7055186	36.2997301	-0.7055137	36.2997373	22	152.484	1926.91	3.97875666852091	5.26030683517456	66.46875	1941.14501953125	2023.20471191406	81.8477783203125	281.291748046875	3500	219.99993705375	12.4941	11.9045	21.1528663635254	0.994952274486216	2	-0.70401179,36.29195180;-0.70499720,36.29208900;-0.70610677,36.29308559;-0.70665578,36.29414475;-0.70687576,36.29520033;-0.70633271,36.29677534;-0.70557170,36.29722845;-0.70467731,36.29784442;-0.70287222,36.29772776;-0.70140368,36.29725376;-0.70063838,36.29527988;-0.69927015,36.29510533;-0.69823573,36.29457485;-0.69756077,36.29385118;-0.69716329,36.29120178;-0.69810669,36.29011685;-0.69905309,36.28949112;-0.70051752,36.28924898;-0.70182877,36.28975588;-0.70257921,36.29038821;-0.70306050,36.29181425;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=643141.5;centroidLat=-0.701989;centroidLon=36.293620):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	0	logs/2019-08-08 11h43.23/EB-03-14236_0032_em.bb3	EB-03-14236_0032.bb3		minSat=9;maxSat=10;db=40.1;	-1	
{d3c3e24d-60ad-4ba5-bcbb-8af822ba341b}	EB-03-14236	#0000ff	2019-08-08 10:41:39	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	27	71435.8	-0.7055187	36.2997339	-0.7055186	36.2997301	-0.705562	36.2997464	22	1270.85	16793.7	6.41296875660236	7.38364362716675	84.25	1939.13635253906	2086.2626953125	146.800537109375	1472.50036621094	3500	219.99993705375	12.1692	10.9012	0.0732547715306282	0.994497609839626	2	-0.70401179,36.29195180;-0.70499720,36.29208900;-0.70610677,36.29308559;-0.70665578,36.29414475;-0.70687576,36.29520033;-0.70633271,36.29677534;-0.70557170,36.29722845;-0.70467731,36.29784442;-0.70287222,36.29772776;-0.70140368,36.29725376;-0.70063838,36.29527988;-0.69927015,36.29510533;-0.69823573,36.29457485;-0.69756077,36.29385118;-0.69716329,36.29120178;-0.69810669,36.29011685;-0.69905309,36.28949112;-0.70051752,36.28924898;-0.70182877,36.28975588;-0.70257921,36.29038821;-0.70306050,36.29181425;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=643141.5;centroidLat=-0.701989;centroidLon=36.293620):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	353	logs/2019-08-08 11h43.23/EB-03-14236_0033_em.bb3	EB-03-14236_0033.bb3		minSat=10;maxSat=11;db=39.3;	-1	
{beff482f-2596-48ab-a59b-fc0c1561a4a9}	EB-03-14236	#0000ff	2019-08-08 11:26:02	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	28	72673.7	-0.7055187	36.2997339	-0.7055186	36.2997301	-0.7055866	36.2996915	22	1238.7	17231.6	7.7060065725164	9.12215709686279	87.9599990844727	1940.03234863281	2068.00244140625	131.852294921875	944.176025390625	3500	219.99993705375	12.3995	11.0038	0.0600171983242035	0.995663287780108	2	-0.70787169,36.29784360;-0.70943116,36.29729885;-0.71074843,36.29780659;-0.71182605,36.29860849;-0.71217490,36.29940187;-0.71208711,36.30064917;-0.71130794,36.30190707;-0.70971561,36.30248415;-0.70819622,36.30216687;-0.70708099,36.30152867;-0.70676530,36.29990802;-0.70733824,36.29856306;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=259649.3;centroidLat=-0.709475;centroidLon=36.299957):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	296	logs/2019-08-08 11h43.23/EB-03-14236_0034_em.bb3	EB-03-14236_0034.bb3		minSat=9;maxSat=11;db=38.6;	-1	
{5941fe48-fc44-4563-814b-8cb208137fb8}	EB-03-14236	#0000ff	2019-08-08 11:50:03	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	29	73122	-0.7055187	36.2997339	-0.7055186	36.2997301	-0.7055474	36.2997532	22	449.043	6129.3	7.47394384281141	8.50514888763428	88.060546875	1935.14794921875	2053.24536132812	119.776245117188	817.437438964844	3500	219.99993705375	11.5566	11.0959	3.99891185760498	0.99467462054212	2	-0.70787169,36.29784360;-0.70943116,36.29729885;-0.71074843,36.29780659;-0.71182605,36.29860849;-0.71217490,36.29940187;-0.71208711,36.30064917;-0.71130794,36.30190707;-0.70971561,36.30248415;-0.70819622,36.30216687;-0.70708099,36.30152867;-0.70676530,36.29990802;-0.70733824,36.29856306;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=259649.3;centroidLat=-0.709475;centroidLon=36.299957):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	69	logs/2019-08-08 11h43.23/EB-03-14236_0035_em.bb3	EB-03-14236_0035.bb3		minSat=10;maxSat=11;db=38.5;	-1	
{9179b7b4-2f15-44a5-832d-a844a3789c91}	EB-03-14236	#0000ff	2019-08-13 07:51:26	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	30	74686.7	-0.9660254	37.0491036	-0.9660164	37.0491084	-0.966007	37.0490289	22	1564.7	18785.7	0.977957052309939	1.65765142440796	75.4000015258789	1550.17907714844	1678.35131835938	128.6689453125	1399.0849609375	2500	150	12.3394	10.7774	0.929633021354675	0.982416287420219	2	-0.95519306,37.05400613;-0.95825912,37.04980560;-0.96116158,37.05174060;-0.96394574,37.05752077;-0.96262627,37.05986057;-0.96065052,37.05822987;-0.95875663,37.05827763;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=567158.5;centroidLat=-0.959692;centroidLon=37.054855):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	457	logs/2019-08-13 10h48.06/EB-03-14236_0036_em.bb3	EB-03-14236_0036.bb3		minSat=7;maxSat=11;db=39.1;	-1	
{cbbb265b-b1ef-4975-b757-8d85bae970b8}	EB-03-14236	#0000ff	2019-08-13 08:19:52	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	31	75152.7	-0.9660254	37.0491036	-0.9660164	37.0491084	-0.9660611	37.0490759	22	466.715	5854.08	1.79184835925618	2.33988451957703	75.169921875	1548.08642578125	1671.24340820312	123.97607421875	1347.49365234375	2500	150	12.4387	11.6645	12.3931074142456	0.994143358772097	2	-0.95519306,37.05400613;-0.95825912,37.04980560;-0.96116158,37.05174060;-0.96394574,37.05752077;-0.96262627,37.05986057;-0.96065052,37.05822987;-0.95875663,37.05827763;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=567158.5;centroidLat=-0.959692;centroidLon=37.054855):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=1;	67	logs/2019-08-13 10h48.06/EB-03-14236_0037_em.bb3	EB-03-14236_0037.bb3		minSat=10;maxSat=11;db=38.6;	-1	
{5802ded0-dac5-4711-acf9-138e028ea288}	EB-03-14236	#0000ff	2019-08-13 08:32:50	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	32	75582.2	-0.9660254	37.0491036	-0.9660164	37.0491084	-0.966055	37.0490754	22	429.397	5487.1	1.96472326257592	2.46990919113159	79.037109375	1549.55249023438	1699.46618652344	152.90380859375	276.177612304688	2500	150	11.7462	11.331	17.4328098297119	0.995766201850244	2	-0.96465538,37.05124852;-0.96465538,37.04855017;-0.96735334,37.04855017;-0.96735334,37.05124852;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=90000.0;centroidLat=-0.966004;centroidLon=37.049899):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	33	logs/2019-08-13 10h48.06/EB-03-14236_0038_em.bb3	EB-03-14236_0038.bb3		minSat=9;maxSat=10;db=39.2;	-1	
{46fea624-adab-4807-9318-bf41515f21f7}	EB-03-14236	#0000ff	2019-08-15 06:48:41	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	33	77052.3	-0.965951	37.0490392	-0.9660481	37.0490521	-0.9659629	37.0490291	22	1470.35	17571.8	2.43610771321454	3.32814121246338	70.4400024414062	1549.92260742188	1678.75634765625	129.049926757812	1431.01025390625	2000	200	12.3381	10.9757	2.21924304962158	0.99257726065142	2	-0.95523051,37.05391605;-0.95809355,37.04967315;-0.96121667,37.05184624;-0.95934530,37.05552502;-0.96106960,37.05873025;-0.95948522,37.05943025;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=369336.3;centroidLat=-0.958452;centroidLon=37.054232):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	349	logs/2019-08-15 09h09.19/EB-03-14236_0039_em.bb3	EB-03-14236_0039.bb3		minSat=9;maxSat=10;db=39.6;	-1	
{2920e0be-0147-422d-9af4-232c430198e2}	EB-03-14236	#0000ff	2019-08-15 07:19:56	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	34	78409.3	-0.965951	37.0490392	-0.9660481	37.0490521	-0.9659878	37.0490269	30	1357.32	17190.2	1.97789180761391	3.32814121246338	61.634765625	1546.43823242188	1708.06335449219	161.839965820312	1431.49401855469	2000	200	12.4628	11.2585	7.12722730636597	0.993833435176975	2	-0.95523051,37.05391605;-0.95809355,37.04967315;-0.96121667,37.05184624;-0.95934530,37.05552502;-0.96106960,37.05873025;-0.95948522,37.05943025;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=369336.3;centroidLat=-0.958452;centroidLon=37.054232):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	215	logs/2019-08-15 09h09.19/EB-03-14236_0040_em.bb3	EB-03-14236_0040.bb3		minSat=9;maxSat=10;db=42.2;	-1	
{2da56f9a-bb5e-435d-b423-ee30d78f0d60}	EB-03-14236	#0000ff	2019-09-12 08:33:43	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	35	79840.1	-1.1367612	36.6617551	-1.1367676	36.661748	-1.1366071	36.6617291	30	1431.11	18704.7	4.69963417659689	8.01029300689697	60.0299987792969	2170.64794921875	2381.4765625	208.1328125	880.068969726562	1500	250	12.2847	11.1337	3.46988081932068	0.997082552158405	2	-1.14116292,36.66092696;-1.13533883,36.65782343;-1.13669349,36.65479206;-1.14000193,36.65710671;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=196622.1;centroidLat=-1.138218;centroidLon=36.657773):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	211	logs/2019-09-12 11h12.09/EB-03-14236_0041_em.bb3	EB-03-14236_0041.bb3		minSat=10;maxSat=11;db=42.3;	-1	
{57330272-ed32-4039-99a4-6f6ecd62bbf6}	EB-03-14236	#0000ff	2019-09-12 09:27:03	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	36	80366.2	-1.1367391	36.66169	-1.1365688	36.6615866	-1.1367739	36.6616825	30	526.155	7066.53	3.87900071023931	6.5177206993103	72.26953125	2169.97827148438	2356.8447265625	186.097900390625	322.644195556641	1500	250	12.4087	11.7114	18.0776271820068	0.997767081122753	2	-1.13532745,36.66267511;-1.13549410,36.66010590;-1.13802541,36.65997662;-1.13802541,36.66267511;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=85064.5;centroidLat=-1.136729;centroidLon=36.661372):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	63	logs/2019-09-12 12h22.02/EB-03-14236_0042_em.bb3	EB-03-14236_0042.bb3		minSat=10;maxSat=11;db=41.3;	-1	
{2b5d04ce-d2d9-42a7-b586-ca9d903c4600}	EB-03-14236	#0000ff	2019-09-19 08:44:27	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	38	81079.5	-1.1367391	36.66169	-1.1365688	36.6615866	-1.1367554	36.6616701	22	696.514	9641.83	6.23896922664971	7.4453501701355	78.0703125	2171.36108398438	2315.392578125	143.166748046875	616.961730957031	1500	250	12.201	11.2871	8.0438289642334	0.997408039245105	2	-1.14177616,36.66123193;-1.13996703,36.66321385;-1.13805951,36.66331438;-1.13810387,36.66077570;-1.13973007,36.66027833;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=95867.0;centroidLat=-1.139549;centroidLon=36.661795):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	102	logs/2019-09-19 11h20.31/EB-03-14236_0044_em.bb3	EB-03-14236_0044.bb3		minSat=9;maxSat=11;db=38.9;	-1	
{0205cc84-f08c-40b9-978f-3eae16d16958}	EB-03-14236	#0000ff	2019-09-19 09:10:12	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	39	81444.6	-1.1367391	36.66169	-1.1365688	36.6615866	-1.1366593	36.6616543	22	364.618	4921.95	6.16054446762555	7.4453501701355	81.9375	2170.26220703125	2336.05932617188	164.9375	478.455718994141	1500	250	12.2305	11.5877	11.6515645980835	0.997603799438205	2	-1.13611708,36.66077644;-1.13509591,36.65939882;-1.13618518,36.65859611;-1.13842722,36.65976862;-1.13744092,36.66164505;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=65699.5;centroidLat=-1.136799;centroidLon=36.660006):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	34	logs/2019-09-19 11h20.31/EB-03-14236_0045_em.bb3	EB-03-14236_0045.bb3		minSat=10;maxSat=11;db=38.9;	-1	
{b91a63d6-daaf-451d-bcc1-e528923abe60}	EB-03-14236	#0000ff	2019-09-20 09:24:12	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	40	82929	0.5669039	34.6540616	0.5669119	34.6540612	0.5669246	34.6541471	30	1485	18520.7	2.29325194267358	4.7300181388855	80.6600036621094	1481.46203613281	1615.74609375	134.266967773438	3492.04516601562	4500	200	12.3258	11.0879	1.99006605148315	0.949312285026454	2	0.55132891,34.67434467;0.55066445,34.67153288;0.54827665,34.67111207;0.54793965,34.66983051;0.54561937,34.66979224;0.54597575,34.67626703;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=3.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=304780.7;centroidLat=0.548010;centroidLon=34.672967):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	172	logs/2019-09-20 12h03.09/EB-03-14236_0046_em.bb3	EB-03-14236_0046.bb3		minSat=10;maxSat=12;db=42.0;	-1	
{ddd51ccd-4b9c-4a49-ab4e-17ca8e065644}	EB-03-14236	#0000ff	2019-09-20 10:11:59	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	41	83441.9	0.5669039	34.6540616	0.5669119	34.6540612	0.5669009	34.6541495	22	512.949	6076.3	0.720009359059773	1.42799735069275	81.4899978637695	1486.18481445312	1618.51745605469	130.808349609375	545.500305175781	4500	200	12.3947	11.5642	21.9272003173828	0.998373405961968	2	0.56605194,34.65573106;0.56569345,34.65290144;0.56326982,34.65304127;0.56329587,34.65535557;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=82074.5;centroidLat=0.564622;centroidLon=34.654284):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	108	logs/2019-09-20 12h03.09/EB-03-14236_0047_em.bb3	EB-03-14236_0047.bb3		minSat=11;maxSat=13;db=38.9;	-1	
{34757767-2e51-4fb1-bcf9-13f9a59f4367}	EB-03-14236	#0000ff	2019-09-27 13:19:32	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	42	84889.9	-1.0156596	37.0923866	-1.0156594	37.0923822	-1.0157609	37.0924999	30	1447.86	18669.7	4.31238811229876	6.88607501983643	61.3125	1504.044921875	1685.00073242188	181.542358398438	1965.7763671875	3000	200	12.4272	11.2093	3.87731599807739	0.998268743247626	2	-1.00155882,37.09254456;-0.99963020,37.08752613;-1.00521014,37.08465422;-1.00828695,37.08987348;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=475185.4;centroidLat=-1.003760;centroidLon=37.088683):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	200	logs/2019-09-27 15h54.40/EB-03-14236_0048_em.bb3	EB-03-14236_0048.bb3		minSat=11;maxSat=12;db=42.4;	-1	
{74d3d934-7ac8-458b-a90d-dc09793ce355}	EB-03-14236	#0000ff	2019-09-27 13:55:57	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	43	85681.8	-1.0156596	37.0923866	-1.0156594	37.0923822	-1.0156534	37.0924245	22	792.801	10454.1	5.49931422779054	5.96510219573975	74.203125	1507.06982421875	1625.98962402344	116.894287109375	743.66259765625	3000	200	12.3242	11.2939	8.67518711090088	0.998327408076466	2	-1.01342318,37.09808641;-1.01184656,37.09523121;-1.01580772,37.09288351;-1.01726341,37.09534368;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=175864.7;centroidLat=-1.014545;centroidLon=37.095418):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	185	logs/2019-09-27 15h54.40/EB-03-14236_0049_em.bb3	EB-03-14236_0049.bb3		minSat=11;maxSat=13;db=38.0;	-1	
{ba211554-1ca9-4bbd-9358-fd44ae33dcaf}	EB-03-14236	#0000ff	2019-10-25 07:54:40	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	44	87522.5	0.1004104	37.4237791	0.1004107	37.4237796	0.100353	37.423974	30	1841.51	24703.6	4.69233252264035	9.80795669555664	68.0199966430664	2529.21826171875	2794.02612304688	265.48779296875	1322.56616210938	2500	400	12.4246	10.9805	1.10755097866058	0.996982002668907	2	0.10031688,37.42810381;0.10044545,37.41564230;0.09241658,37.41334776;0.08180284,37.41567431;0.08734146,37.42471120;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=2310962.2;centroidLat=0.092735;centroidLon=37.420037):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	240	logs/2019-09-27 15h54.40/EB-03-14236_0050_em.bb3	EB-03-14236_0050.bb3		minSat=10;maxSat=12;db=42.1;	-1	
{aea6aec5-bbce-493e-98a3-4431987934e1}	EB-03-14236	#0000ff	2019-10-25 08:26:46	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	45	89300.4	0.1004104	37.4237791	0.1004107	37.4237796	0.1003408	37.4238259	30	1778.37	23197.4	5.33335965647078	9.80795669555664	68.25	2525.47900390625	2842.48266601562	314.642333984375	1844.55688476562	2500	400	12.495	10.579	5.77359297523894e-12	0.996690586171918	2	0.10031688,37.42810381;0.10044545,37.41564230;0.09241658,37.41334776;0.08180284,37.41567431;0.08734146,37.42471120;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=2310962.2;centroidLat=0.092735;centroidLon=37.420037):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	233	logs/2019-09-27 15h54.40/EB-03-14236_0051_em.bb3	EB-03-14236_0051.bb3		minSat=11;maxSat=13;db=41.9;	-1	
{80a2eef6-c49d-48b8-a798-55973daa3c8e}	EB-03-14236	#0000ff	2019-10-25 08:57:47	drone=3.5.0126;gnss=5.00(29857);payload=1.3.0	46	90505.6	0.1004104	37.4237791	0.1004107	37.4237796	0.1004391	37.4238888	30	1205.56	16777.9	6.29668948003005	10.6667041778564	69.3199996948242	2527.85400390625	2883.99487304688	356.78955078125	2332.26489257812	2500	400	12.521	11.1651	2.24359655380249	0.994192973467987	2	0.10031688,37.42810381;0.10044545,37.41564230;0.09241658,37.41334776;0.08180284,37.41567431;0.08734146,37.42471120;	HorizontalMapping(longitudinalOverlap=0.60;lateralOverlap=0.70;resolution=4.50;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=2310962.2;centroidLat=0.092735;centroidLon=37.420037):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	112	logs/2019-09-27 15h54.40/EB-03-14236_0052_em.bb3	EB-03-14236_0052.bb3		minSat=12;maxSat=13;db=41.6;	-1	
{87e732dc-85aa-485b-88c5-16d7ccbf284a}	EB-03-14236	#0000ff	2019-10-25 09:31:18	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	47	91747.8	0.1004104	37.4237791	0.1004107	37.4237796	0.100395	37.4238539	22	1242.81	17494.8	6.28042950366402	7.19830417633057	85.870002746582	2528.30810546875	2806.50830078125	275.47314453125	2188.48486328125	2500	400	12.3637	9.428	6.80042433032213e-07	0.990522800443245	2	0.10003260,37.42484355;0.10009359,37.41898022;0.08296971,37.41629365;0.08254039,37.42118767;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=1160660.8;centroidLat=0.091648;centroidLon=37.420381):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	184	logs/2019-09-27 15h54.40/EB-03-14236_0053_em.bb3	EB-03-14236_0053.bb3		minSat=8;maxSat=13;db=38.4;	-1	
{357128c8-3521-484b-b9e6-5375f7d1ebfb}	EB-03-14236	#0000ff	2019-10-25 10:24:47	drone=3.5.0126;gnss=5.00(29857);payload=1.7.1	49	92681.4	0.1004454	37.42377	0.1004107	37.4237796	0.1004866	37.4238297	22	915.353	12202.5	5.72033443207564	7.19830417633057	84.9000015258789	2526.45825195312	2805.69409179688	279.27978515625	2095.35888671875	2500	400	11.7028	10.7498	0.0257023610174656	0.995736556315802	2	0.10003260,37.42484355;0.10009359,37.41898022;0.08296971,37.41629365;0.08254039,37.42118767;	HorizontalMapping(longitudinalOverlap=0.80;lateralOverlap=0.60;resolution=11.00;reversed=0;perpendicular=0;interlaced=0;elevation=1;takeOff=0;missionArea=1160660.8;centroidLat=0.091648;centroidLon=37.420381):	windCheck=1;poorGpsCheck=1;groundProximityCheck=1;cameraCheck=1;enduranceCheck=1;linkLostCheck=1;groundSensor=1;allowedManual=2;	201	logs/2019-09-27 15h54.40/EB-03-14236_0055_em.bb3	EB-03-14236_0055.bb3		minSat=11;maxSat=12;db=39.4;	-1	
